asin,title,price,imUrl,description,brand
0002558718,New Fontana Dictionary of Modern Thought,NULL,http://ecx.images-amazon.com/images/I/4173ZJRGNYL.jpg,"Alan Bullock's famous first book HITLER: A STUDY IN TYRANNY has been translated into 19 languages and sold more than 3 million copies. He was Founding Master of St Catherine's College, Oxford, and became Vice-Chancellor of Oxford University. He was knighted in 1972 and made a life peer in 1976. His most recent book HITLER AND STALIN: PARALLEL LIVES (Fontana Press) has sold over 150,000 copies in the English language. Stephen Trombley is a writer and prize-winning documentary film-maker. Born in New York, he has studied and worked in England as a journalist and editor. In 1990 he founded Worldview Pictures, an international television company.",NULL
0003273091,Rhyme and Reason: An Anthology,NULL,NULL,NULL,NULL
0004126815,Rose Elliot's Vegetarian Christmas: Over 150 Recipes for the Festive Season,NULL,http://ecx.images-amazon.com/images/I/31tvHo7GUUL.jpg,"It had to happen: a Christmas dinner without goose, turkey, ham, or other traditional entr{&#x82;}ees. English vegetarian chef Elliot prepares six holiday menus, complete with timetables and good color photographs, all without meat. In a rather disjointed fashion, she opens with desserts (England's traditional Christmas cake, a variation of fruitcake) and other recipes to be made in advance and frozen. Before long, holiday meals, lunches, suppers, and snacks appear, all an odd mixture of sophisticated and simple dishes, from fennel parmesan and oyster mushroom risotto to Father Christmas faces, many of which, unfortunately, contain quite a few ingredients (e.g., mangetouts, marmite) that should have been translated for American cooks. Sweets consume three chapters; in total, the more than 150 recipes provide an unusual way to summon in the holidays.Barbara Jacobs",NULL
0004123298,Blooms of Bressingham Garden Plants: Choosing the Best Hardy Plants for Your Garden,NULL,http://ecx.images-amazon.com/images/I/61lPsg0FMnL.jpg,NULL,NULL
000370257X,English Grammar (COBUILD),NULL,http://ecx.images-amazon.com/images/I/4116F7JMVJL.jpg,NULL,NULL
0004111133,Tartans of the Scottish Clans,NULL,http://ecx.images-amazon.com/images/I/41vJBtkRjQL._SL500_.jpg,NULL,NULL
0004117263,Knitting Machine Book,26.91,http://ecx.images-amazon.com/images/I/51F9FrT%2BVXL._SL500_.jpg,NULL,NULL
0002875926,Version Popular - Dios Habla Hoy,NULL,http://ecx.images-amazon.com/images/I/71VB71NKW2L.gif,NULL,NULL
0003905276,Health in the New Millennium - Textbook Only,NULL,http://ecx.images-amazon.com/images/I/21RprArAbWL.jpg,NULL,NULL
0003830683,Signwork,NULL,http://ecx.images-amazon.com/images/I/819F6v%2Bhu3L.jpg,NULL,NULL
0004127382,The East India Company Book of Tea,NULL,http://ecx.images-amazon.com/images/I/51ASASV2AQL.jpg,NULL,NULL
0004133307,Drawing for Beginners: A Step-By-Step Guide to Drawing Success,NULL,http://ecx.images-amazon.com/images/I/51WBHHJ4X5L.jpg,"Using ""drawing"" and ""sketching"" synonymously, these two books complement each other nicely. Drawing for Beginners is a straightforward manual on the essentials of pencil and pens, charcoal, pastel, pen and wash, and conte. The usual animals, birds, people, landscapes, and buildings are covered. The strength of the book is its gathering of several contributing artists and the resulting broad variety of styles and techniques. Sketching presumes a certain level of skill and builds from there. Graphite and charcoal sketching are quickly superseded by the sophisticated color and movement available from oil pastel, aquarelle pencils, and watercolor wash. Both are recommended.Copyright 1999 Reed Business Information, Inc.",NULL
0004123476,Learn to Paint with Gouache (Collins Learn to Paint),19.13,http://ecx.images-amazon.com/images/I/51P5YPX8RKL.jpg,NULL,NULL
0004133404,Gardens in Pastel (Collins Learn to Paint),NULL,http://ecx.images-amazon.com/images/I/512AVWZK1JL.jpg,NULL,NULL
0004117107,The Royal School of Needlework - Book Of Needlework and Embroidery,17.13,http://ecx.images-amazon.com/images/I/A1x3PBJD8IL.jpg,NULL,NULL
0004133285,Caricatures: Everything You Need to Know to Get Started (Collins Learn to Draw),20.47,http://ecx.images-amazon.com/images/I/51AGXK2QT9L.jpg,"The art of caricature falls somewhere between the free-for-all of cartooning and the art of portraiture. In one of the most successful entries in the ""Learn To Draw"" series, Hughes manages to build from the basics of eyes, noses, mouths, and ears to complete personalities on the page. The usual examples of Elvis and Nixon are here, but Hughes shines in his unexpected caricatures of people like Gandhi, whom he portrays as a map of India. Recommended, especially in combination with a good book on portraiture like Lee Hammond's How To Draw Portraits in Colored Pencil from Photographs (North Light, 1997).Copyright 1999 Reed Business Information, Inc.",NULL
0004123433,Learn to Paint Birds in Watercolour (Collins Learn to Paint),16.96,http://ecx.images-amazon.com/images/I/51OBab47ZVL.jpg,NULL,NULL
0002557592,Who Killed Canadian History?,NULL,http://ecx.images-amazon.com/images/I/41K97B5EQSL.jpg,NULL,NULL
0002727463,The Steel Bonnets: The Story of the Anglo-Scottish Border Reivers,9.99,http://ecx.images-amazon.com/images/I/41s8NLDsLzL.jpg,"""A remarkably successful book on a fascinating subject, well  organized and well written.""--Time's Literary Supplement",NULL
0004129121,Upholstery: A Practical Guide,21.11,http://ecx.images-amazon.com/images/I/51sy3eYWdHL.jpg,NULL,NULL
0004121074,Watercolour Interpretations,NULL,http://ecx.images-amazon.com/images/I/51kH1eyyYUL.jpg,NULL,NULL
0003708861,Lord Arthur Savile's Crime (Collins English Library),0.0,NULL,"Oscar Wilde (1854-1900) was an Irish playwright, novelist, poet, and author of short stories.--This text refers to an out of print or unavailable edition of this title.",NULL
000330020X,Grinny (Cascades),11.95,http://ecx.images-amazon.com/images/I/51FMHEC615L.jpg,NULL,NULL
0004122429,Knitability Fun Knits for all the Family,NULL,http://ecx.images-amazon.com/images/I/A1Kxm8mNIiL.jpg,NULL,NULL
0004126505,Country Flowers in Watercolor,19.51,http://ecx.images-amazon.com/images/I/512P-VZi9GL.jpg,Ann Blockley is a popular watercolour artist and teacher. Her paintings can be found in collections throughout the world and she is the author of several books on painting. She also regularly writes for Leisure Painter magazine and has made two painting DVDs.--This text refers to an out of print or unavailable edition of this title.,NULL
0004127560,Trees (Collins Learn to Draw),NULL,http://ecx.images-amazon.com/images/I/51DBBTAW72L.jpg,NULL,NULL
0004119835,&quot;House and Garden&quot; Book of Romantic Rooms,NULL,http://ecx.images-amazon.com/images/I/91ZTQ7unUNL.jpg,NULL,NULL
0004133382,Flower Portraits in Watercolour(Collins Learn to Paint Series),19.08,http://ecx.images-amazon.com/images/I/51TQCCFZCFL.jpg,Elizabeth Conlon is a member of the prestigious Society of Botanical Artists and her work is regularly shown at various exhibitions in London. This is her first book.--This text refers to an out of print or unavailable edition of this title.,NULL
0003176037,The Collins Primary Dictionary,NULL,http://ecx.images-amazon.com/images/I/51KZ4MA71XL.jpg,NULL,NULL
0004140850,Gardening With Old Roses,NULL,http://ecx.images-amazon.com/images/I/51B5Z5VM3EL.jpg,"Long neglected, antique roses with their extravagantly blowzy flowers, quite unlike the tight-petaled blooms of their modern cousins, hybrid teas, are deservedly enjoying renewed popularity. These two titles by British rosarians are evidence of this trend. Scarman, owner of an English nursery that specializes in old-fashioned varieties, presents a beautifully illustrated directory of 150 roses as well as chapters on plant design, companion planting (with examples of innovative combinations), and basic care. Although Beales, a commercial rose grower and daughter of renowned old-rose specialist Peter Beales, intended her Rose Basics as a general guide to growing all types of roses, she features many heirloom roses worthy of cultivation. Particularly useful is the chapter on roses for difficult conditions, such as shade and poor soil; such information is often neglected in basic rose culture guides. Because both of these titles were written for a British audience, they lack specific critical advice for American gardeners, i.e., appropriate rose selection and care for the highly diverse climatic regions of the United States. For such information, readers should turn to Rayford Reddell's A Year in the Life of a Rose: A Guide to Growing Roses from Coast to Coast (LJ 11/15/96) or Judith McKeon's Encyclopedia of Roses: An Organic Guide to Growing America's Favorite Flower (LJ 9/1/95). Nevertheless, these new titles should be included in general gardening collections.ABrian Lym, City Coll. Lib. of San FranciscoCopyright 1999 Reed Business Information, Inc.",NULL
0004116798,Pamela Peake's Catcraft,NULL,http://ecx.images-amazon.com/images/I/61aOqMK%2BacL._SL500_.jpg,NULL,NULL
000412801X,Watercolour Step-by-step,NULL,http://ecx.images-amazon.com/images/I/51GV5JDXS0L.jpg,NULL,NULL
000322225X,"Craft, Design and Technology: A Complete Course for General Certificate of Secondary Education",NULL,http://ecx.images-amazon.com/images/I/41MZ3SPV8YL.jpg,NULL,NULL
0003900355,Tales of Old Jamaica,12.61,http://ecx.images-amazon.com/images/I/51etoW2-EXL.jpg,NULL,NULL
000330230X,Bugsy Malone (Collins Drama),NULL,http://ecx.images-amazon.com/images/I/414KFYNK8KL.jpg,NULL,NULL
0004111176,The Clans and Tartans of Scotland,7.15,http://ecx.images-amazon.com/images/I/51fmjJVAh%2BL.jpg,NULL,NULL
0004129032,German Shepherd Dog (Collins Dog Owner's Guides),NULL,http://ecx.images-amazon.com/images/I/41GQFE5TT4L.jpg,NULL,NULL
0004125819,Cameras and Lenses (Collins photography workshop series),NULL,http://ecx.images-amazon.com/images/I/41N%2BQvU8mwL.jpg,NULL,NULL
000411728X,"Theresa De Dillmont's Encyclopedia of Needlework (Needlework and Embroidery, Volumn 1)",NULL,http://ecx.images-amazon.com/images/I/61UUxbfM0%2BL.jpg,NULL,NULL
0002554925,The Country Dried Flower Companion (Country Companion),NULL,http://ecx.images-amazon.com/images/I/51uYjOlucuL.jpg,NULL,NULL
0004115724,Magic Carpets: A Creative Guide to Rug Making,NULL,http://ecx.images-amazon.com/images/I/91jDyyLyEoL.jpg,NULL,NULL
000370520X,Collins COBUILD English Guides: Prepositions Bk. 1,NULL,http://ecx.images-amazon.com/images/I/51FZSHM3P8L.jpg,NULL,NULL
0004140176,A Comprehensive Guide to Clematis,31.46,http://ecx.images-amazon.com/images/I/51ZV7TYQCSL.jpg,NULL,NULL
0004129377,Learn to Paint Farm Animals in Watercolour (Collins Learn to Paint),20.23,http://ecx.images-amazon.com/images/I/516BANY06EL.jpg,NULL,NULL
0003271323,Europe 1760&#150;1871 (Flagship History),NULL,http://ecx.images-amazon.com/images/I/51JGWB0Q4VL.jpg,Of the first book in the series Britain 1815-1918: Put out more flags: 'Hard-pressed heads of History with budgets to manage must have been waiting impatiently for years for someone to reinvent the one-volume textbook at a reasonable price. Collins have done it.' TES,NULL
0004140966,Funky Junk: In Association with &quot;This Morning&quot;,NULL,http://ecx.images-amazon.com/images/I/51WYMY41D7L.jpg,"Stewart & Sally Walton are well-known from their regular appearances on 'Changing Rooms', 'Home Front', 'Change That' and 'This Morning', where they are the resident interior decorating experts. They have also appeared in every interior magazine. Sally is a regular decorating agony aunt in the bestselling magazine BBC Good Homes and they recently appeared with their home in 'OK' magazine. Stewart is also co-owner of 'Paintability' the leading international stencil company, with Jocasta Innes.",NULL
